OID_,WellName,Zm,Xm,Ym
1781,17-31,1051.29,328813.04,4408822.04
1782,17-31,1050.29,328813.04,4408822.04
1783,17-31,1049.29,328813.04,4408822.04
1784,17-31,1048.29,328813.04,4408822.04
1785,17-31,1047.29,328813.04,4408822.04
1786,17-31,1046.29,328813.04,4408822.04
1787,17-31,1045.29,328813.04,4408822.04
1788,17-31,1044.29,328813.04,4408822.04
1789,17-31,1043.29,328813.04,4408822.04
1790,17-31,1042.29,328813.04,4408822.04
1791,17-31,1041.29,328813.04,4408822.04
1792,17-31,1040.29,328813.04,4408822.04
1793,17-31,1039.29,328813.04,4408822.04
1794,17-31,1038.29,328813.04,4408822.04
1795,17-31,1037.29,328813.04,4408822.04
1796,17-31,1036.29,328813.04,4408822.04
1797,17-31,1035.29,328813.04,4408822.04
1798,17-31,1034.29,328813.04,4408822.04
1799,17-31,1033.29,328813.04,4408822.04
1800,17-31,1032.29,328813.04,4408822.04
1801,17-31,1031.29,328813.04,4408822.04
1802,17-31,1030.29,328813.04,4408822.04
1803,17-31,1029.29,328813.04,4408822.04
1804,17-31,1028.29,328813.04,4408822.04
1805,17-31,1027.29,328813.04,4408822.04
1806,17-31,1026.29,328813.04,4408822.04
1807,17-31,1025.29,328813.04,4408822.04
1808,17-31,1024.29,328813.04,4408822.04
1809,17-31,1023.29,328813.04,4408822.04
1810,17-31,1022.29,328813.04,4408822.04
1811,17-31,1021.29,328813.04,4408822.04
1812,17-31,1020.29,328813.04,4408822.04
1813,17-31,1019.29,328813.04,4408822.04
1814,17-31,1018.29,328813.04,4408822.04
1815,17-31,1017.29,328813.04,4408822.04
1816,17-31,1016.29,328813.04,4408822.04
1817,17-31,1015.29,328813.04,4408822.04
1818,17-31,1014.29,328813.04,4408822.04
1819,17-31,1013.29,328813.04,4408822.04
1820,17-31,1012.29,328813.04,4408822.04
1821,17-31,1011.29,328813.04,4408822.04
1822,17-31,1010.29,328813.04,4408822.04
1823,17-31,1009.29,328813.04,4408822.04
1824,17-31,1008.29,328813.04,4408822.04
1825,17-31,1007.29,328813.04,4408822.04
1826,17-31,1006.29,328813.04,4408822.04
1827,17-31,1005.29,328813.04,4408822.04
1828,17-31,1004.29,328813.04,4408822.04
1829,17-31,1003.29,328813.04,4408822.04
1830,17-31,1002.29,328813.04,4408822.04
1831,17-31,1001.29,328813.04,4408822.04
1832,17-31,1000.29,328813.04,4408822.04
1833,17-31,999.29,328813.04,4408822.04
1834,17-31,998.29,328813.04,4408822.04
1835,17-31,997.29,328813.04,4408822.04
1836,17-31,996.29,328813.04,4408822.04
1837,17-31,995.29,328813.04,4408822.04
1838,17-31,994.29,328813.04,4408822.04
1839,17-31,993.29,328813.04,4408822.04
1840,17-31,992.29,328813.04,4408822.04
1841,17-31,991.29,328813.04,4408822.04
1842,17-31,990.29,328813.04,4408822.04
1843,17-31,989.29,328813.04,4408822.04
1844,17-31,988.29,328813.04,4408822.04
1845,17-31,987.29,328813.04,4408822.04
1846,17-31,986.29,328813.04,4408822.04
1847,17-31,985.29,328813.04,4408822.04
1848,17-31,984.29,328813.04,4408822.04
1849,17-31,983.29,328813.04,4408822.04
1850,17-31,982.29,328813.04,4408822.04
1851,17-31,981.29,328813.04,4408822.04
1852,17-31,980.29,328813.04,4408822.04
1853,17-31,979.29,328813.04,4408822.04
1854,17-31,978.29,328813.04,4408822.04
1855,17-31,977.29,328813.04,4408822.04
1856,17-31,976.29,328813.04,4408822.04
1857,17-31,975.29,328813.04,4408822.04
1858,17-31,974.29,328813.04,4408822.04
1859,17-31,973.29,328813.04,4408822.04
1860,17-31,972.29,328813.04,4408822.04
1861,17-31,971.29,328813.04,4408822.04
1862,17-31,970.29,328813.04,4408822.04
1863,17-31,969.29,328813.04,4408822.04
1864,17-31,968.29,328813.04,4408822.04
1865,17-31,967.29,328813.04,4408822.04
1866,17-31,966.29,328813.04,4408822.04
1867,17-31,965.29,328813.04,4408822.04
1868,17-31,964.29,328813.04,4408822.04
1869,17-31,963.29,328813.04,4408822.04
1870,17-31,962.29,328813.04,4408822.04
1871,17-31,961.29,328813.04,4408822.04
1872,17-31,960.29,328813.04,4408822.04
1873,17-31,959.29,328813.04,4408822.04
1874,17-31,958.29,328813.04,4408822.04
1875,17-31,957.29,328813.04,4408822.04
1876,17-31,956.29,328813.04,4408822.04
1877,17-31,955.29,328813.04,4408822.04
1878,17-31,954.29,328813.04,4408822.04
1879,17-31,953.29,328813.04,4408822.04
1880,17-31,952.29,328813.04,4408822.04
1881,17-31,951.29,328813.04,4408822.04
1882,17-31,950.29,328813.04,4408822.04
1883,17-31,949.29,328813.04,4408822.04
1884,17-31,948.29,328813.04,4408822.04
1885,17-31,947.29,328813.04,4408822.04
1886,17-31,946.29,328813.04,4408822.04
1887,17-31,945.29,328813.04,4408822.04
1888,17-31,944.29,328813.04,4408822.04
1889,17-31,943.29,328813.04,4408822.04
1890,17-31,942.29,328813.04,4408822.04
1891,17-31,942.01,328813.04,4408822.04
1892,18-1,1243.18,327026.54,4407032.17
1893,18-1,1242.18,327026.54,4407032.17
1894,18-1,1241.18,327026.54,4407032.17
1895,18-1,1240.18,327026.54,4407032.17
1896,18-1,1239.18,327026.54,4407032.17
1897,18-1,1238.18,327026.54,4407032.17
1898,18-1,1237.18,327026.54,4407032.17
1899,18-1,1236.18,327026.54,4407032.17
1900,18-1,1235.18,327026.54,4407032.17
1901,18-1,1234.18,327026.54,4407032.17
1902,18-1,1233.18,327026.54,4407032.17
1903,18-1,1232.18,327026.54,4407032.17
1904,18-1,1231.18,327026.54,4407032.17
1905,18-1,1230.18,327026.54,4407032.17
1906,18-1,1229.18,327026.54,4407032.17
1907,18-1,1228.18,327026.54,4407032.17
1908,18-1,1227.18,327026.54,4407032.17
1909,18-1,1226.18,327026.54,4407032.17
1910,18-1,1225.18,327026.54,4407032.17
1911,18-1,1224.18,327026.54,4407032.17
1912,18-1,1223.18,327026.54,4407032.17
1913,18-1,1222.18,327026.54,4407032.17
1914,18-1,1221.18,327026.54,4407032.17
1915,18-1,1220.18,327026.54,4407032.17
1916,18-1,1219.18,327026.54,4407032.17
1917,18-1,1218.18,327026.54,4407032.17
1918,18-1,1217.18,327026.54,4407032.17
1919,18-1,1216.18,327026.54,4407032.17
1920,18-1,1215.18,327026.54,4407032.17
1921,18-1,1214.18,327026.54,4407032.17
1922,18-1,1213.18,327026.54,4407032.17
1923,18-1,1212.18,327026.54,4407032.17
1924,18-1,1211.18,327026.54,4407032.17
1925,18-1,1210.18,327026.54,4407032.17
1926,18-1,1209.18,327026.54,4407032.17
1927,18-1,1208.18,327026.54,4407032.17
1928,18-1,1207.18,327026.54,4407032.17
1929,18-1,1206.18,327026.54,4407032.17
1930,18-1,1205.18,327026.54,4407032.17
1931,18-1,1204.18,327026.54,4407032.17
1932,18-1,1203.18,327026.54,4407032.17
1933,18-1,1202.18,327026.54,4407032.17
1934,18-1,1201.18,327026.54,4407032.17
1935,18-1,1200.18,327026.54,4407032.17
1936,18-1,1199.18,327026.54,4407032.17
1937,18-1,1198.18,327026.54,4407032.17
1938,18-1,1197.18,327026.54,4407032.17
1939,18-1,1196.18,327026.54,4407032.17
1940,18-1,1195.18,327026.54,4407032.17
1941,18-1,1194.18,327026.54,4407032.17
1942,18-1,1193.18,327026.54,4407032.17
1943,18-1,1192.18,327026.54,4407032.17
1944,18-1,1191.18,327026.54,4407032.17
1945,18-1,1190.18,327026.54,4407032.17
1946,18-1,1189.18,327026.54,4407032.17
1947,18-1,1188.18,327026.54,4407032.17
1948,18-1,1187.18,327026.54,4407032.17
1949,18-1,1186.18,327026.54,4407032.17
1950,18-1,1185.18,327026.54,4407032.17
1951,18-1,1184.18,327026.54,4407032.17
1952,18-1,1183.18,327026.54,4407032.17
1953,18-1,1182.18,327026.54,4407032.17
1954,18-1,1181.18,327026.54,4407032.17
1955,18-1,1180.18,327026.54,4407032.17
1956,18-1,1179.18,327026.54,4407032.17
1957,18-1,1178.18,327026.54,4407032.17
1958,18-1,1177.18,327026.54,4407032.17
1959,18-1,1176.18,327026.54,4407032.17
1960,18-1,1175.18,327026.54,4407032.17
1961,18-1,1174.18,327026.54,4407032.17
1962,18-1,1173.18,327026.54,4407032.17
1963,18-1,1172.18,327026.54,4407032.17
1964,18-1,1171.18,327026.54,4407032.17
1965,18-1,1170.18,327026.54,4407032.17
1966,18-1,1169.18,327026.54,4407032.17
1967,18-1,1168.18,327026.54,4407032.17
1968,18-1,1167.18,327026.54,4407032.17
1969,18-1,1166.18,327026.54,4407032.17
1970,18-1,1165.18,327026.54,4407032.17
1971,18-1,1164.18,327026.54,4407032.17
1972,18-1,1163.18,327026.54,4407032.17
1973,18-1,1162.18,327026.54,4407032.17
1974,18-1,1161.18,327026.54,4407032.17
1975,18-1,1160.18,327026.54,4407032.17
1976,18-1,1159.18,327026.54,4407032.17
1977,18-1,1158.18,327026.54,4407032.17
1978,18-1,1157.18,327026.54,4407032.17
1979,18-1,1156.18,327026.54,4407032.17
1980,18-1,1155.18,327026.54,4407032.17
1981,18-1,1154.18,327026.54,4407032.17
1982,18-1,1153.18,327026.54,4407032.17
1983,18-1,1152.18,327026.54,4407032.17
1984,18-1,1151.18,327026.54,4407032.17
1985,18-1,1150.18,327026.54,4407032.17
1986,18-1,1149.18,327026.54,4407032.17
1987,18-1,1148.18,327026.54,4407032.17
1988,18-1,1147.18,327026.54,4407032.17
1989,18-1,1146.18,327026.54,4407032.17
1990,18-1,1145.18,327026.54,4407032.17
1991,18-1,1144.18,327026.54,4407032.17
1992,18-1,1143.18,327026.54,4407032.17
1993,18-1,1142.18,327026.54,4407032.17
1994,18-1,1141.18,327026.54,4407032.17
1995,18-1,1140.18,327026.54,4407032.17
1996,18-1,1139.18,327026.54,4407032.17
1997,18-1,1138.18,327026.54,4407032.17
1998,18-1,1137.18,327026.54,4407032.17
1999,18-1,1136.18,327026.54,4407032.17
2000,18-1,1135.18,327026.54,4407032.17
2001,18-1,1134.18,327026.54,4407032.17
2002,18-1,1133.18,327026.54,4407032.17
2003,18-1,1132.18,327026.54,4407032.17
2004,18-1,1131.18,327026.54,4407032.17
2005,18-1,1130.18,327026.54,4407032.17
2006,18-1,1129.18,327026.54,4407032.17
2007,18-1,1128.18,327026.54,4407032.17
2008,18-1,1127.18,327026.54,4407032.17
2009,18-1,1126.18,327026.54,4407032.17
2010,18-1,1125.18,327026.54,4407032.17
2011,18-1,1124.18,327026.54,4407032.17
2012,18-1,1123.18,327026.54,4407032.17
2013,18-1,1122.18,327026.54,4407032.17
2014,18-1,1121.18,327026.54,4407032.17
2015,18-1,1120.18,327026.54,4407032.17
2016,18-1,1119.18,327026.54,4407032.17
2017,18-1,1118.18,327026.54,4407032.17
2018,18-1,1117.18,327026.54,4407032.17
2019,18-1,1116.18,327026.54,4407032.17
2020,18-1,1115.18,327026.54,4407032.17
2021,18-1,1114.18,327026.54,4407032.17
2022,18-1,1113.18,327026.54,4407032.17
2023,18-1,1112.18,327026.54,4407032.17
2024,18-1,1111.18,327026.54,4407032.17
2025,18-1,1110.18,327026.54,4407032.17
2026,18-1,1109.18,327026.54,4407032.17
2027,18-1,1108.18,327026.54,4407032.17
2028,18-1,1107.18,327026.54,4407032.17
2029,18-1,1106.18,327026.54,4407032.17
2030,18-1,1105.18,327026.54,4407032.17
2031,18-1,1104.18,327026.54,4407032.17
2032,18-1,1103.18,327026.54,4407032.17
2033,18-1,1102.18,327026.54,4407032.17
2034,18-1,1101.18,327026.54,4407032.17
2035,18-1,1100.18,327026.54,4407032.17
2036,18-1,1099.18,327026.54,4407032.17
2037,18-1,1098.18,327026.54,4407032.17
2038,18-1,1097.18,327026.54,4407032.17
2039,18-1,1096.18,327026.54,4407032.17
2040,18-1,1095.18,327026.54,4407032.17
2041,18-1,1094.18,327026.54,4407032.17
2042,18-1,1093.18,327026.54,4407032.17
2043,18-1,1092.18,327026.54,4407032.17
2044,18-1,1091.18,327026.54,4407032.17
2045,18-1,1090.18,327026.54,4407032.17
2046,18-1,1089.18,327026.54,4407032.17
2047,18-1,1088.18,327026.54,4407032.17
2048,18-1,1087.18,327026.54,4407032.17
2049,18-1,1086.18,327026.54,4407032.17
2050,18-1,1085.18,327026.54,4407032.17
2051,18-1,1084.18,327026.54,4407032.17
2052,18-1,1083.18,327026.54,4407032.17
2053,18-1,1082.18,327026.54,4407032.17
2054,18-1,1081.18,327026.54,4407032.17
2055,18-1,1080.18,327026.54,4407032.17
2056,18-1,1079.18,327026.54,4407032.17
2057,18-1,1078.18,327026.54,4407032.17
2058,18-1,1077.18,327026.54,4407032.17
2059,18-1,1076.18,327026.54,4407032.17
2060,18-1,1075.18,327026.54,4407032.17
2061,18-1,1074.18,327026.54,4407032.17
2062,18-1,1073.18,327026.54,4407032.17
2063,18-1,1072.18,327026.54,4407032.17
2064,18-1,1071.18,327026.54,4407032.17
2065,18-1,1070.18,327026.54,4407032.17
2066,18-1,1069.18,327026.54,4407032.17
2067,18-1,1068.18,327026.54,4407032.17
2068,18-1,1067.18,327026.54,4407032.17
2069,18-1,1066.18,327026.54,4407032.17
2070,18-1,1065.18,327026.54,4407032.17
2071,18-1,1064.18,327026.54,4407032.17
2072,18-1,1063.18,327026.54,4407032.17
2073,18-1,1062.18,327026.54,4407032.17
2074,18-1,1061.18,327026.54,4407032.17
2075,18-1,1060.18,327026.54,4407032.17
2076,18-1,1059.18,327026.54,4407032.17
2077,18-1,1058.18,327026.54,4407032.17
2078,18-1,1057.18,327026.54,4407032.17
2079,18-1,1056.18,327026.54,4407032.17
2080,18-1,1055.18,327026.54,4407032.17
2081,18-1,1054.18,327026.54,4407032.17
2082,18-1,1053.18,327026.54,4407032.17
2083,18-1,1052.18,327026.54,4407032.17
2084,18-1,1051.18,327026.54,4407032.17
2085,18-1,1050.18,327026.54,4407032.17
2086,18-1,1049.18,327026.54,4407032.17
2087,18-1,1048.18,327026.54,4407032.17
2088,18-1,1047.18,327026.54,4407032.17
2089,18-1,1046.18,327026.54,4407032.17
2090,18-1,1045.18,327026.54,4407032.17
2091,18-1,1044.18,327026.54,4407032.17
2092,18-1,1043.18,327026.54,4407032.17
2093,18-1,1042.18,327026.54,4407032.17
2094,18-1,1041.18,327026.54,4407032.17
2095,18-1,1040.18,327026.54,4407032.17
2096,18-1,1039.18,327026.54,4407032.17
2097,18-1,1038.18,327026.54,4407032.17
2098,18-1,1037.18,327026.54,4407032.17
2099,18-1,1036.18,327026.54,4407032.17
2100,18-1,1035.18,327026.54,4407032.17
2101,18-1,1034.18,327026.54,4407032.17
2102,18-1,1033.18,327026.54,4407032.17
2103,18-1,1032.18,327026.54,4407032.17
2104,18-1,1031.18,327026.54,4407032.17
2105,18-1,1030.18,327026.54,4407032.17
2106,18-1,1029.18,327026.54,4407032.17
2107,18-1,1028.18,327026.54,4407032.17
2108,18-1,1027.18,327026.54,4407032.17
2109,18-1,1026.18,327026.54,4407032.17
2110,18-1,1025.18,327026.54,4407032.17
2111,18-1,1024.18,327026.54,4407032.17
2112,18-1,1023.18,327026.54,4407032.17
2113,18-1,1022.18,327026.54,4407032.17
2114,18-1,1021.18,327026.54,4407032.17
2115,18-1,1020.18,327026.54,4407032.17
2116,18-1,1019.18,327026.54,4407032.17
2117,18-1,1018.18,327026.54,4407032.17
2118,18-1,1017.18,327026.54,4407032.17
2119,18-1,1016.18,327026.54,4407032.17
2120,18-1,1015.18,327026.54,4407032.17
2121,18-1,1014.18,327026.54,4407032.17
2122,18-1,1013.18,327026.54,4407032.17
2123,18-1,1012.18,327026.54,4407032.17
2124,18-1,1011.18,327026.54,4407032.17
2125,18-1,1010.18,327026.54,4407032.17
2126,18-1,1009.18,327026.54,4407032.17
2127,18-1,1008.18,327026.54,4407032.17
2128,18-1,1007.18,327026.54,4407032.17
2129,18-1,1006.18,327026.54,4407032.17
2130,18-1,1005.18,327026.54,4407032.17
2131,18-1,1004.18,327026.54,4407032.17
2132,18-1,1003.18,327026.54,4407032.17
2133,18-1,1002.18,327026.54,4407032.17
2134,18-1,1001.18,327026.54,4407032.17
2135,18-1,1000.18,327026.54,4407032.17
2136,18-1,999.18,327026.54,4407032.17
2137,18-1,998.18,327026.54,4407032.17
2138,18-1,997.18,327026.54,4407032.17
2139,18-1,996.18,327026.54,4407032.17
2140,18-1,995.18,327026.54,4407032.17
2141,18-1,994.18,327026.54,4407032.17
2142,18-1,993.18,327026.54,4407032.17
2143,18-1,992.18,327026.54,4407032.17
2144,18-1,991.18,327026.54,4407032.17
2145,18-1,990.18,327026.54,4407032.17
2146,18-1,989.18,327026.54,4407032.17
2147,18-1,988.18,327026.54,4407032.17
2148,18-1,987.18,327026.54,4407032.17
2149,18-1,986.18,327026.54,4407032.17
2150,18-1,985.18,327026.54,4407032.17
2151,18-1,984.18,327026.54,4407032.17
2152,18-1,983.18,327026.54,4407032.17
2153,18-1,982.18,327026.54,4407032.17
2154,18-1,981.18,327026.54,4407032.17
2155,18-1,980.18,327026.54,4407032.17
2156,18-1,979.18,327026.54,4407032.17
2157,18-1,978.18,327026.54,4407032.17
2158,18-1,977.18,327026.54,4407032.17
2159,18-1,976.18,327026.54,4407032.17
2160,18-1,975.18,327026.54,4407032.17
2161,18-1,974.18,327026.54,4407032.17
2162,18-1,973.18,327026.54,4407032.17
2163,18-1,972.18,327026.54,4407032.17
2164,18-1,971.18,327026.54,4407032.17
2165,18-1,970.18,327026.54,4407032.17
2166,18-1,969.18,327026.54,4407032.17
2167,18-1,968.18,327026.54,4407032.17
2168,18-1,967.18,327026.54,4407032.17
2169,18-1,966.18,327026.54,4407032.17
2170,18-1,965.18,327026.54,4407032.17
2171,18-1,964.18,327026.54,4407032.17
2172,18-1,963.18,327026.54,4407032.17
2173,18-1,962.18,327026.54,4407032.17
2174,18-1,961.18,327026.54,4407032.17
2175,18-1,960.18,327026.54,4407032.17
2176,18-1,959.18,327026.54,4407032.17
2177,18-1,958.18,327026.54,4407032.17
2178,18-1,957.18,327026.54,4407032.17
2179,18-1,956.18,327026.54,4407032.17
2180,18-1,955.18,327026.54,4407032.17
2181,18-1,954.18,327026.54,4407032.17
2182,18-1,953.18,327026.54,4407032.17
2183,18-1,952.18,327026.54,4407032.17
2184,18-1,951.18,327026.54,4407032.17
2185,18-1,950.18,327026.54,4407032.17
2186,18-1,949.18,327026.54,4407032.17
2187,18-1,948.18,327026.54,4407032.17
2188,18-1,947.18,327026.54,4407032.17
2189,18-1,946.18,327026.54,4407032.17
2190,18-1,945.18,327026.54,4407032.17
2191,18-1,944.18,327026.54,4407032.17
2192,18-1,943.18,327026.54,4407032.17
2193,18-1,942.18,327026.54,4407032.17
2194,18-1,941.18,327026.54,4407032.17
2195,18-1,940.18,327026.54,4407032.17
2196,18-1,939.18,327026.54,4407032.17
2197,18-1,938.18,327026.54,4407032.17
2198,18-1,937.18,327026.54,4407032.17
2199,18-1,936.18,327026.54,4407032.17
2200,18-1,935.18,327026.54,4407032.17
2201,18-1,934.18,327026.54,4407032.17
2202,18-1,933.18,327026.54,4407032.17
2203,18-1,932.18,327026.54,4407032.17
2204,18-1,931.18,327026.54,4407032.17
2205,18-1,930.18,327026.54,4407032.17
2206,18-1,929.18,327026.54,4407032.17
2207,18-1,928.18,327026.54,4407032.17
2208,18-1,927.18,327026.54,4407032.17
2209,18-1,926.18,327026.54,4407032.17
2210,18-1,925.18,327026.54,4407032.17
2211,18-1,924.18,327026.54,4407032.17
2212,18-1,923.18,327026.54,4407032.17
2213,18-1,922.18,327026.54,4407032.17
2214,18-1,921.18,327026.54,4407032.17
2215,18-1,920.18,327026.54,4407032.17
2216,18-1,919.18,327026.54,4407032.17
2217,18-1,918.18,327026.54,4407032.17
2218,18-1,917.18,327026.54,4407032.17
2219,18-1,916.18,327026.54,4407032.17
2220,18-1,915.18,327026.54,4407032.17
2221,18-1,914.18,327026.54,4407032.17
2222,18-1,913.18,327026.54,4407032.17
2223,18-1,912.18,327026.54,4407032.17
2224,18-1,911.18,327026.54,4407032.17
2225,18-1,910.18,327026.54,4407032.17
2226,18-1,909.18,327026.54,4407032.17
2227,18-1,908.18,327026.54,4407032.17
2228,18-1,907.18,327026.54,4407032.17
2229,18-1,906.18,327026.54,4407032.17
2230,18-1,905.18,327026.54,4407032.17
2231,18-1,904.18,327026.54,4407032.17
2232,18-1,903.18,327026.54,4407032.17
2233,18-1,902.18,327026.54,4407032.17
2234,18-1,901.18,327026.54,4407032.17
2235,18-1,900.18,327026.54,4407032.17
2236,18-1,899.18,327026.54,4407032.17
2237,18-1,898.18,327026.54,4407032.17
2238,18-1,897.18,327026.54,4407032.17
2239,18-1,896.18,327026.54,4407032.17
2240,18-1,895.18,327026.54,4407032.17
2241,18-1,894.18,327026.54,4407032.17
2242,18-1,893.18,327026.54,4407032.17
2243,18-1,892.18,327026.54,4407032.17
2244,18-1,891.18,327026.54,4407032.17
2245,18-1,890.18,327026.54,4407032.17
2246,18-1,889.18,327026.54,4407032.17
2247,18-1,888.18,327026.54,4407032.17
2248,18-1,887.18,327026.54,4407032.17
2249,18-1,886.18,327026.54,4407032.17
2250,18-1,885.18,327026.54,4407032.17
2251,18-1,884.18,327026.54,4407032.17
2252,18-1,883.18,327026.54,4407032.17
2253,18-1,882.18,327026.54,4407032.17
2254,18-1,881.18,327026.54,4407032.17
2255,18-1,880.18,327026.54,4407032.17
2256,18-1,879.18,327026.54,4407032.17
2257,18-1,878.18,327026.54,4407032.17
2258,18-1,877.18,327026.54,4407032.17
2259,18-1,876.18,327026.54,4407032.17
2260,18-1,875.18,327026.54,4407032.17
2261,18-1,874.18,327026.54,4407032.17
2262,18-1,873.18,327026.54,4407032.17
2263,18-1,872.18,327026.54,4407032.17
2264,18-1,871.18,327026.54,4407032.17
2265,18-1,870.18,327026.54,4407032.17
2266,18-1,869.18,327026.54,4407032.17
2267,18-1,868.18,327026.54,4407032.17
2268,18-1,867.18,327026.54,4407032.17
2269,18-1,866.18,327026.54,4407032.17
2270,18-1,865.18,327026.54,4407032.17
2271,18-1,864.18,327026.54,4407032.17
2272,18-1,863.18,327026.54,4407032.17
2273,18-1,862.18,327026.54,4407032.17
2274,18-1,861.18,327026.54,4407032.17
2275,18-1,860.18,327026.54,4407032.17
2276,18-1,859.18,327026.54,4407032.17
2277,18-1,858.18,327026.54,4407032.17
2278,18-1,857.18,327026.54,4407032.17
2279,18-1,856.18,327026.54,4407032.17
2280,18-1,855.18,327026.54,4407032.17
2281,18-1,854.18,327026.54,4407032.17
2282,18-1,853.18,327026.54,4407032.17
2283,18-1,852.18,327026.54,4407032.17
2284,18-1,851.18,327026.54,4407032.17
2285,18-1,850.18,327026.54,4407032.17
2286,18-1,849.18,327026.54,4407032.17
2287,18-1,848.18,327026.54,4407032.17
2288,18-1,847.18,327026.54,4407032.17
2289,18-1,846.18,327026.54,4407032.17
2290,18-1,845.18,327026.54,4407032.17
2291,18-1,844.18,327026.54,4407032.17
2292,18-1,843.18,327026.54,4407032.17
